Brand,Store Number,Store Name,Ownership Type,Street Address,City,State/Province,Country,Postcode,Phone Number,Timezone,GMT Timezone,Longitude,Latitude
Starbucks,25944-239829,City Express Aguascalientes,Licensed,"Blvd J Ma. Chavez No 1919,  San Pedro",Aguascalientes,AGU,MX,20280,,GMT-06:00 America/Mexico_City,GMT-06:00,-102.29,21.84
Starbucks,17065-178804,Plaza Las Palmas,Licensed,"Av. Universidad No. 2229-A, Col. San José del Arenal",Aguascalientes,AGU,MX,20130,,GMT-06:00 America/Mexico_City,GMT-06:00,-102.31,21.91
Starbucks,32131-114607,Altaria,Licensed,2 Rancho Las Trojes de Alonso,Aguascalientes,AGU,MX,,,GMT-06:00 America/Mexico_City,GMT-06:00,-102.29,21.92
Starbucks,32750-137046,Asuncion,Licensed,Blvd. Jose Maria Chavez No. 1531,Aguascalientes,AGU,MX,20234,,GMT-06:00 America/Mexico_City,GMT-06:00,-102.29,21.86
Starbucks,32110-119599,Colosio,Licensed,"101 Prolongacion Ignacio Zaragoza, Fraccionamiento Valle de las Trojes",Aguascalientes,AGU,MX,20115,,GMT-06:00 America/Mexico_City,GMT-06:00,-102.3,21.92
Starbucks,16701-173887,Macroplaza Ensenada,Licensed,"Pedro Loyola No 612 Locales A-02, 03, 04, Col. Carlos Pacheco",Ensenada,BCN,MX,22832,,GMT-08:00 America/Tijuana,GMT-08:00,-116.6,31.84
Starbucks,38265-114605,Ensenada Malecon,Licensed,678 Boulevard Costero Lazaro Cardenas,Ensenada,BCN,MX,22800,,GMT-08:00 America/Tijuana,GMT-08:00,-116.63,31.86
Starbucks,32418-132854,Lienzo,Licensed,Calzada Manuel Gomez Morin 799,Mexicali,BCN,MX,21259,,GMT-08:00 America/Tijuana,GMT-08:00,-115.41,32.65
Starbucks,21909-216025,Mexicali Plaza del Valle,Licensed,"Blvd. Lazaro Cardenas n.1801, Zona Industrial",Mexicali,BCN,MX,21090,,GMT-08:00 America/Tijuana,GMT-08:00,-115.46,32.62
Starbucks,16196-166687,Mexicali Centinela,Licensed,"Calz. Lopez Mateos esq. Calle Alfarero, Lote s/n Seccion A Porcion Sur Manzana 7",Mexicali,BCN,MX,44556,,GMT-08:00 America/Tijuana,GMT-08:00,-115.51,32.62
Starbucks,32645-136562,Galerias del Valle,Licensed,"Prolongacion Lazaro Cardenas, Carretera a Tijuana, Local 51",Mexicali,BCN,MX,21259,,GMT-08:00 America/Tijuana,GMT-08:00,-115.51,32.62
Starbucks,32108-119584,Plaza Centenario,Licensed,"Benito Juarez Boulevard y Lazario, Cardenas sin, Fracc. Residencias",Mexicali,BCN,MX,21330,,GMT-08:00 America/Tijuana,GMT-08:00,-115.44,32.63
Starbucks,21191-209751,Paseo Chapultepec Tijuana,Licensed,"Lote 0001 Mza F Blvd Agua Caliente 10387, Chapultepec, Carretera Aeropuerto",Tijuana,BCN,MX,22420,,GMT-08:00 America/Tijuana,GMT-08:00,-117.01,32.51
Starbucks,15298-159705,Tijuana Airport Inside,Licensed,"S/N Col. Nueva Tijuana, Delegacion Meza de Otay",Tijuana,BCN,MX,22435,,GMT-08:00 America/Tijuana,GMT-08:00,-116.98,32.54
Starbucks,31869-114908,Paseo de los Heroes,Licensed,"Paseo de los Heroes , Zona Rio",Tijuana,BCN,MX,22320,,GMT-08:00 America/Tijuana,GMT-08:00,-117.01,32.52
Starbucks,32149-114975,Playas de Tijuana,Licensed,1302 Paseo del Pedregal,Tijuana,BCN,MX,22700,,GMT-08:00 America/Tijuana,GMT-08:00,-117.12,32.53
Starbucks,20439-205549,Aeropuerto Tijuana II,Licensed,Carretera Aeropuerto s/n Col. Nueva,TIJUANA,BCN,MX,22435,,GMT-08:00 America/Tijuana,GMT-08:00,-116.98,32.54
Starbucks,32133-113704,Tijuana Salinas,Licensed,Boulevard Salinas,Tijuana,BCN,MX,,,GMT-08:00 America/Tijuana,GMT-08:00,-117.01,32.51
Starbucks,28015-249492,Apto. Tijuana Exterior,Licensed,"Carretera Aeropuerto s/n nueva, Tijuana",Tijuana,BCN,MX,22435,,GMT-08:00 America/Tijuana,GMT-08:00,-116.95,32.54
Starbucks,31931-113585,Plaza Rio Tijuana,Licensed,"Paseo de los Heroes Zona Rio, Local 19",Tijuana,BCN,MX,,,GMT-08:00 America/Tijuana,GMT-08:00,-117.02,32.53
Starbucks,29033-252215,Camino Real Tijuana,Licensed,"Paseo de Los Heroes #9902, Colonia Zona Rio",Tijuana,BCN,MX,22010,,GMT-08:00 America/Tijuana,GMT-08:00,-117.03,32.53
Starbucks,15296-159704,Macroplaza Tijuana,Licensed,"Blvd CorredorTijuana Rosarito, No. 21015",Tijuana,BCN,MX,22710,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.23,19.51
Starbucks,29669-254834,Hipodromo Caliente,Licensed,"Calle Hipodromo #12027-0, Col. Hipodromo Aguacaliente",Tijuana,BCN,MX,22024,,GMT-08:00 America/Tijuana,GMT-08:00,-117,32.51
Starbucks,17483-182364,Marina Cabo San Lucas,Licensed,"Boulevard Marina Lote 7-D, Col La Marina",Cabo San Lucas,BCS,MX,23453,,GMT-07:00 America/Hermosillo,GMT-07:00,-109.91,22.89
Starbucks,17257-180645,Plaza La Paz,Licensed,"Blvd. Pino Payas y Carreterra La Paz, Cd. Constitucion Local L100",La Paz,BCS,MX,23090,,GMT-07:00 America/Hermosillo,GMT-07:00,-110.34,24.12
Starbucks,19085-198605,La Paz Soriana,Licensed,"Calzada Forjadores de Sudcalifornia, N. 38, 39 y 40, Ex- Base Aérea",La Paz,BCS,MX,23050,,GMT-07:00 America/Hermosillo,GMT-07:00,-110.31,24.13
Starbucks,1898-141665,Marina Los Cabos,Licensed,Blvd. Paseo de la Marina,Los Cabos,BCS,MX,23410,,GMT-07:00 America/Hermosillo,GMT-07:00,-109.91,22.89
Starbucks,2103-141452,CM Los Cabos,Licensed,Blvd. Nauricio Castro no. 4650 Col.,Los Cabos,BCS,MX,23400,,GMT-07:00 America/Hermosillo,GMT-07:00,-109.71,23.04
Starbucks,18205-188644,Aeropuerto Los Cabos  II,Licensed,"Carretera Transpenínsular, s/n km 43.5, Municipio San Jose del Cabo, B.C.S.",Los Cabos,BCS,MX,23420,,GMT-07:00 America/Hermosillo,GMT-07:00,-109.71,23.13
Starbucks,9035-151831,Aeropuerto Los Cabos 1,Licensed,Carretera Transpeninsular s/n km 43.5,Los Cabos,BCS,MX,23420,,GMT-07:00 America/Hermosillo,GMT-07:00,-109.71,23.13
Starbucks,25757-242315,Plaza Peninsula Cabo,Licensed,"Carr. Transpeninsular km 29.5, Colonia La Jolla",San Jose del Cabo,BCS,MX,23406,,GMT-07:00 America/Hermosillo,GMT-07:00,-109.71,23.04
Starbucks,20432-205546,Galerias Campeche,Licensed,"Av Pedro Sainz de Barranda s/n  esq., Av. Darsena",CAMPECHE,CAM,MX,24014,,GMT-06:00 America/Mexico_City,GMT-06:00,-90.52,19.86
Starbucks,22225-218845,Zentralia Ciudad del Carmen,Licensed,"Av. Luis Donaldo Colosio # 58, Col. Limonar",Ciudad del Carmen,CAM,MX,24180,,GMT-06:00 America/Mexico_City,GMT-06:00,-91.81,18.65
Starbucks,32607-126546,Periferico de la Juventud,Licensed,Blvd de la Juventud #5905,Chihuahua,CHH,MX,31238,,GMT-06:00 America/Mexico_City,GMT-06:00,-106.12,28.62
Starbucks,18492-188944,Citadela Chihuahua,Licensed,"Av. Periferico de la Juventud #5700, Desarrollo El Saucito",Chihuahua,CHH,MX,3114,,GMT-06:00 America/Mexico_City,GMT-06:00,-106.13,28.66
Starbucks,32622-136956,Plaza del Sol - Chihuahua,Licensed,Plaza del Sol Mall,Chihuahua,CHH,MX,,,GMT-06:00 America/Mexico_City,GMT-06:00,-103.4,20.65
Starbucks,32756-138645,Blvd Ortiz Mena Chihuahua,Licensed,BLVD Antonio Ortiz Mena #1800 Esq Con Av,Chihuahua,CHH,MX,31270,,GMT-06:00 America/Mexico_City,GMT-06:00,-106.1,28.64
Starbucks,49224-267549,Chihuahua Centro,Licensed,"Av. Independencia # 401, 102 y 104 de la calle Victoria.",Chihuahua,CHH,MX,31000,,GMT-06:00 America/Mexico_City,GMT-06:00,-106.08,28.64
Starbucks,28828-251444,3 Torres Cd. Juarez,Licensed,"Av. Francisco Villarreal Torres #11204, Colonia Partido Senecu",Ciudad Juarez,CHH,MX,32459,,GMT-06:00 America/Mexico_City,GMT-06:00,-106.38,31.71
Starbucks,32646-126547,Misiones,Licensed,"Blbd Teofilo Borunda #8681, Esq Paseo de la Victoria",Ciudad Juarez,CHH,MX,32618,,GMT-06:00 America/Mexico_City,GMT-06:00,-106.41,31.69
Starbucks,32552-121206,Paseo Triunfo de la Republica,Licensed,4630 Avenue Paseo del Triunfo de la Repu,Ciudad Juarez,CHH,MX,61010,,GMT-06:00 America/Mexico_City,GMT-06:00,-106.44,31.74
Starbucks,49764-271068,Aeropuerto Cd. Juarez,Licensed,"Carr. Panamericana Km 18.5 S/N, Aeropuerto Chihuahua",Ciudad Juarez,CHH,MX,32121,,GMT-06:00 America/Mexico_City,GMT-06:00,-106.44,31.64
Starbucks,32278-121207,Ciudad Juarez Campestre,Licensed,7331-A Manuel Gomez Morin Boulevard,Ciudad Juarez,CHH,MX,32540,,GMT-06:00 America/Mexico_City,GMT-06:00,-106.42,31.72
Starbucks,15264-159105,Tuxtla Belisario Dominguez,Licensed,"Belisario Dominguez No. 2, 535 Local-01, Col. Santa Elena",Tuxtla Gutierrez,CHP,MX,20060,,GMT-06:00 America/Mexico_City,GMT-06:00,-93.14,16.75
Starbucks,21304-210707,Tuxtla II DT,Licensed,Blvd. Juan Pablo II S/N,Tuxtla Gutierrez,CHP,MX,29040,,GMT-06:00 America/Mexico_City,GMT-06:00,-93.08,16.75
Starbucks,28795-251213,Monclova,Licensed,Blvd. Harold Rio Pape,Monclova,COA,MX,,,GMT-06:00 America/Mexico_City,GMT-06:00,-101.42,26.93
Starbucks,47816-259924,Galerias Saltillo,Licensed,Boulevard Nazario Ortiz Garza No. 2345,Saltillo,COA,MX,25279,,GMT-06:00 America/Mexico_City,GMT-06:00,-100.98,25.46
Starbucks,31894-111406,Saltillo La Quinta Inn,Licensed,Periferico Luis Echeverria #1416,Saltillo,COA,MX,23,,GMT-06:00 America/Mexico_City,GMT-06:00,-100.98,25.44
Starbucks,25504-236933,Plaza Carranza,Licensed,"Blvd. Venustiano Carranza, Municipio de Saltillo",Saltillo,COA,MX,25240,,GMT-06:00 America/Mexico_City,GMT-06:00,-100.99,25.45
Starbucks,32150-119576,Independencia Boulevard,Licensed,Independencia Boulevard,Torreon,COA,MX,,,GMT-06:00 America/Mexico_City,GMT-06:00,-103.44,25.55
Starbucks,32164-119622,Torreon Cimaco,Licensed,"Indepenpencia Boulevard #1300, Col Navarro",Torreon,COA,MX,27010,,GMT-06:00 America/Mexico_City,GMT-06:00,-103.41,25.58
Starbucks,21277-209762,Plaza 505 Torreon,Licensed,"Autopista Torreon San Pedro #505, Fracc. Santa Barbara",Torreon,COA,MX,27105,,GMT-06:00 America/Mexico_City,GMT-06:00,-103.42,25.58
Starbucks,32421-119577,La Rosita,Licensed,"Paseo de la Rosita S/N Col Campestre la, Rosita C.P. 27250",Torreon,COA,MX,27250,,GMT-06:00 America/Mexico_City,GMT-06:00,-103.42,25.52
Starbucks,1363-139187,Colima Sevilla,Licensed,"Av. Felipe Sevilla del Rio No. 351, Reyes, Col. Jardines Vista Hermosa",Colima,COL,MX,28010,,GMT-06:00 America/Mexico_City,GMT-06:00,-103.71,19.25
Starbucks,32753-139193,Manzanillo Blvd Madrid,Licensed,"Blvd. Miguel de la Madrid No. 8714, Fracc. 01",Manzanillo,COL,MX,28867,,GMT-06:00 America/Mexico_City,GMT-06:00,-104.33,19.1
Starbucks,22854-225484,STIM,Licensed,"de la Industria Militar 1296,, Lomas de Chamizal, Cuajimalpa",Ciudad de Mexico,DIF,MX,5129,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.26,19.39
Starbucks,20484-206205,EMERSON,Licensed,"Homero n.503, Col. Chapultepec Morales, Del. Miguel Hidalgo",DF,DIF,MX,11570,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.19,19.44
Starbucks,19758-198607,Narvarte,Licensed,"Palanque s/n, Col. Narvarte",DF,DIF,MX,1030,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.15,19.4
Starbucks,23728-232709,Pasaje San Jeronimo,Licensed,AV SAN JERONIMO 819 COL SAN JERONIMO,DISTRITO FEDERAL,DIF,MX,10200,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.23,19.32
Starbucks,23997-234584,RENATO LEDUC,Licensed,RENATO LEDUC 224 COL TORIELLO GUERRA,DISTRITO FEDERAL,DIF,MX,14050,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.16,19.3
Starbucks,20438-205552,Melchor Ocampo,Licensed,"Melchor Ocampo n.453 Col. Anzures, Del. Miguel Hidalgo",MEXICO,DIF,MX,11590,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.18,19.42
Starbucks,18278-188665,Forum Buenavista,Licensed,"Norte Mosqueta 259, Esq. Insurgentes N, Delegacion Cuauhtemoc",Mexico,DIF,MX,6350,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.13,19.49
Starbucks,20394-205054,Pabellon Cuemanco,Licensed,"Canaverales #222, Col. Granjas Coapa, Del. Tlalpan",Mexico,DIF,MX,14330,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.11,19.29
Starbucks,23627-224864,Via Vallejo,Licensed,"Calzada Vallejo numero 1090, Colonia Industrial Vallejo",Mexico,DIF,MX,2300,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.15,19.49
Starbucks,29168-252829,Torre Virreyes,Licensed,"Pedregal #24, Colonia Molino del Rey",Mexico,DIF,MX,,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.2,19.33
Starbucks,28751-250945,Madero II,Licensed,"Av. Madero esquina Bolivar, Bolivar Centro Historico Cd Mex",Mexico,DIF,MX,,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.14,19.44
Starbucks,22783-224824,Picacho,Licensed,"Carretera Picacho Ajusco n.557, Col. Lomas de Padierna",Mexico,DIF,MX,14240,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.21,19.28
Starbucks,22780-224829,Monte Pelvoux,Licensed,"Monte Pelvoux No.210, Lomas Chapultepec",Mexico,DIF,MX,11000,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.2,19.43
Starbucks,29815-224825,Calzada de Tlalpan,Licensed,"Calzada de Tlalpan 564, Col Tlalpan Nativitas",Mexico,DIF,MX,3500,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.15,19.34
Starbucks,21983-216624,SPA,Licensed,"Rio Lerma n. 303, Col. Cuauhtemoc, Del. Cuauhtemoc",Mexico,DIF,MX,6500,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.18,19.43
Starbucks,47987-260826,Miyana,Licensed,"Moliere esquina Cervantes Saavedra, Moliere esq C. Saavedra Col Granada",Mexico,DIF,MX,11510,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.2,19.44
Starbucks,16464-171705,Hospital Angeles Interlomas,Licensed,"Vialidad de la Barranca No. 22, Col. Valle de las Palmas",Mexico,DIF,MX,52763,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.28,19.39
Starbucks,22784-224830,Torre Polanco,Licensed,"Mariano Escobedo No.476, Anzures",Mexico,DIF,MX,11590,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.18,19.43
Starbucks,25665-241989,Oasis II - PA,Licensed,"Avenida Universidad numero 1778, Col. Romero de Terreros, Del. Coyoacan",Mexico,DIF,MX,4310,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.18,19.35
Starbucks,22776-224835,Patio Claveria,Licensed,"Egipto #142 Col. Claveria, Delegacion Azcapotzalco",Mexico,DIF,MX,2080,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.18,19.46
Starbucks,25656-241988,Antara II,Licensed,"Av. Ejercito Nacional 843, Local H 103, Col. Granada Delegación Miguel Hidalgo",Mexico,DIF,MX,,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.2,19.44
Starbucks,21180-209747,Bosque de Aragon,Licensed,Av 510 n.340 Pueblo Sn Juan de Aragon,Mexico,DIF,MX,7950,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.08,19.47
Starbucks,22542-222084,Plaza Rio San Joaquin,Licensed,"Calzada Legaria N 549, Col. Diez de Abril",Mexico,DIF,MX,11250,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.21,19.45
Starbucks,26554-244510,BBVA,Licensed,Lago Alberto No. 320 Colonia Anahuac,Mexico,DIF,MX,11320,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.18,19.44
Starbucks,26376-237921,Obrero Mundial,Licensed,"Obrero Mundial 296 Narvarte, Benito Juarez",Mexico,DIF,MX,3810,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.16,19.4
Starbucks,20396-205105,Roma Sur,Licensed,"Monterrey n.330, Col., Roma Sur District",Mexico,DIF,MX,6760,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.16,19.41
Starbucks,27838-248909,Punto Polanco,Licensed,"Lago Alberto esquina Mariano Escobedo, Mariano Escobedo",Mexico,DIF,MX,,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.02,19.3
Starbucks,20449-205548,SPA,Licensed,"Av. Félix Cuevas n.274, Col. Del Valle",MEXICO,DIF,MX,3100,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.17,19.37
Starbucks,26552-244509,Corporativo BBVA Bancomer Reforma,Licensed,"Av Paseo de la Reforma 510, Colonia Juarez",Mexico,DIF,MX,6600,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.17,19.42
Starbucks,20395-205053,SPA,Licensed,"Manzanas n. 40 Col Del Valle, Del. Benito Juarez",Mexico,DIF,MX,3200,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.18,19.37
Starbucks,24878-224826,Tlalpan Hospitales,Licensed,Tlalpan 4731 Col. Toriello Guerra,Mexico,DIF,MX,14050,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.16,19.29
Starbucks,27199-246913,AICM T1 S21 and 22,Licensed,Aeropuerto Intenacional de la Cd. Mex,Mexico,DIF,MX,,,GMT-06:00 America/Mexico_City,GMT-06:00,-97.88,22.3
Starbucks,49944-271824,PARQUE DELTA III,Licensed,"Av. Cuauhtemoc 462, Col. Narvarte, Del. Benito Juarez",MEXICO,DIF,MX,3020,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.16,19.4
Starbucks,22786-224844,Patio Lomas Estrella,Licensed,"Av. Tlahuac #4409, Col. Lomas Estrella",Mexico,DIF,MX,9890,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.09,19.32
Starbucks,20233-204145,Torre Origami,Licensed,"Av. Insurgentes Sur n.1458, Col., Local 2, Actipan District",Mexico,DIF,MX,3230,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.18,19.37
Starbucks,23596-224846,Parque Toreo,Licensed,"Blvd. Adolfo Lopez Mateos, Esquina Rio San Joaquin",Mexico,DIF,MX,53398,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.19,19.39
Starbucks,30770-101701,Superama Santa Fe,Licensed,Av. Tamaulipas No. 3000,Mexico City,DIF,MX,5340,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.28,19.36
Starbucks,32789-136168,Parques Polanco,Licensed,Avenue Mariano Escobedo y Lago Alberto,Mexico City,DIF,MX,11320,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.19,19.44
Starbucks,38128-95330,Condesa II,Licensed,"Michoacan #139, esq. Cuautla, Col. Condesa",Mexico City,DIF,MX,6140,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.17,19.41
Starbucks,32107-105790,Lomas Verdes II,Licensed,"Super Avenida Lomas Verdes 1200, Fracc.",Mexico City,DIF,MX,,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.27,19.51
Starbucks,27493-247853,Moliere 222 II,Licensed,"Moliere # 222 Col. Los Morales, Del. Miguel Hidalgo",Mexico City,DIF,MX,11540,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.2,19.43
Starbucks,31096-103471,Mazaryk Spencer,Licensed,Av. Presidente Mazaryk #39,Mexico City,DIF,MX,11570,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.18,19.43
Starbucks,6183-149885,Homero,Licensed,Av. Homero & E. Alan Poe,Mexico City,DIF,MX,3103,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.2,19.44
Starbucks,18631-192944,Torre del Angel Florencia,Licensed,"Avenida Paseo de la Reforma, No. 342 Local 4  Col. Cuauhtemoc",Mexico City,DIF,MX,6600,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.17,19.43
Starbucks,19701-198126,Garden Santa Fe,Licensed,"Dominguez, Colonia Centro de Cuidad, Santa Fe, Delegacion Alvaro Obregon",Mexico City,DIF,MX,23420,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.19,19.39
Starbucks,8019-149986,Park Plaza I,Licensed,"Javier Barros Sierra, s/n Col Centro de Ciudad, Santa Fe",Mexico City,DIF,MX,1210,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.26,19.37
Starbucks,16372-169210,Prisma Insurgentes,Licensed,"Av. Insurgentes Sur No. 1647, Col. San Jose Insurgentes",Mexico City,DIF,MX,3100,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.18,19.36
Starbucks,32109-116006,Londres,Licensed,"107 Londres, Col. Juarez, Del. Cuauhtemoc",Mexico City,DIF,MX,6600,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.16,19.43
Starbucks,38111-77723,Masaryk Pasaje Polanco,Licensed,"Presidente Masaryk #360 Col. Polanco, 19 Col. Polanco c.p., Del. Miguel Hidalg",Mexico City,DIF,MX,11560,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.2,19.43
Starbucks,47393-247386,Pabellon Azcapotzalco,Licensed,"Nextengo 71, Azcapotzalco",Mexico City,DIF,MX,2070,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.19,19.47
Starbucks,31069-102272,Arboledas,Licensed,Av. Jinetes No. 84,Mexico City,DIF,MX,52950,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.22,19.56
Starbucks,15648-163804,Balbuena,Licensed,"Fray Servando Teresa de Mier No. 964, Jardin Balbuena, Venustiano Carranza",Mexico City,DIF,MX,15900,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.1,19.42
Starbucks,22010-217185,Montecitos WTC,Licensed,"Montecito 38, Colonia Napoles, Delegacion Benito Juarez",Mexico City,DIF,MX,3810,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.17,19.39
Starbucks,38104-83600,Olivar de los Padres,Licensed,"Av. Toluca #1086, Col.Olivar de los Padres, Alvaro Obregon",Mexico City,DIF,MX,1780,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.24,19.34
Starbucks,15504-162365,Plaza Oriente,Licensed,"Canal de Tezontle 1520, Iztapalapa",Mexico City,DIF,MX,9020,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.08,19.38
Starbucks,19757-189365,Patio Universidad,Licensed,"Av. Popocatepetl 540 esquina con av., Universidad 2038, Col. Xoco Delg. Coyoac",Mexico City,DIF,MX,3330,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.15,19.36
Starbucks,38130-95642,Zona Rosa,Licensed,"Londres #127, Local #38, Plaza La Rosa",Mexico City,DIF,MX,6000,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.16,19.43
Starbucks,19185-188668,Division del Norte,Licensed,"Av. Division del Norte No. 1746, Col. Portales",Mexico City,DIF,MX,3300,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.16,19.37
Starbucks,31818-115826,Amberes,Licensed,"1A, Amberes Col. Juarez, Del. Cuauhtemoc",Mexico City,DIF,MX,6600,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.17,19.43
Starbucks,17576-183526,Juarez 32,Licensed,"Juarez 30 Col Centro, Delegacion Cuauhtemoc",Mexico City,DIF,MX,6000,,GMT-06:00 America/Mexico_City,GMT-06:00,-98.22,19.05
Starbucks,17662-184007,Corp. Coyoacan,Licensed,"Avenida Coyoacan No. 1622, Local 101, Colonia Del Valle",Mexico City,DIF,MX,3100,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.17,19.37
Starbucks,16167-168865,Eduardo Molina,Licensed,"Calzada San Juan De Aragon, No. Ext. 516, Col D M Nacional, Municipio O Delegacion",Mexico City,DIF,MX,7090,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.08,19.47
Starbucks,31366-104230,Embassy Suites Hotel,Licensed,Av. Paseo de La Reforma # 69,Mexico City,DIF,MX,,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.15,19.43
Starbucks,30881-101703,Circuito Ingenieros,Licensed,"Circuito Ingenieros # 11, Locales A y B,",Mexico City,DIF,MX,53100,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.23,19.51
Starbucks,3096-137364,Pabellon Polanco,Licensed,"Av. Ejército Nacional 980, local K12, Col. Chapultepec Morales, Central Dist",Mexico City,DIF,MX,11510,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.21,19.44
Starbucks,1934-142186,Plaza La Hacienda,Licensed,Prol Division del Nte 4344,Mexico City,DIF,MX,14300,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.13,19.3
Starbucks,15496-162006,Torre WTC,Licensed,Montecitos No 38 N3 Local 03 Col Napoles,Mexico City,DIF,MX,3810,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.17,19.39
Starbucks,3092-132452,Castorena,Licensed,"Jose Ma Castorena 320, Col. Villas Cuajimalpa",Mexico City,DIF,MX,5000,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.29,19.36
Starbucks,15845-161527,Jolie Place,Licensed,"Av. De las Fuentes 425, local 6A",Mexico City,DIF,MX,1900,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.21,19.32
Starbucks,16376-170365,Santa Monica -,Licensed,"Av. Juarez # 15, esq Convento de Acolman, Santa Monica",Mexico City,DIF,MX,55420,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.23,19.53
Starbucks,32209-116506,Parque Tezontle 2,Licensed,1512 Avenue Canal de Tezontle,Mexico City,DIF,MX,9020,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.08,19.38
Starbucks,38148-98213,Centro Comercial Santa Fe,Licensed,"Av. Vasco de Quiroga 3800, Local 255, Col. Antigua Mina La Totolapa",Mexico City,DIF,MX,5109,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.28,19.36
Starbucks,38112-87302,Insurgentes Sur Parroquia,Licensed,"Insurgentes Sur #1405, Col. Insurgentes Mixcoac, Benito Juarez",Mexico City,DIF,MX,3910,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.18,19.37
Starbucks,16895-175444,Satelite Centro Civico,Licensed,"Circuito Medicos # 45,  Ciudad Satelite",Mexico City,DIF,MX,53100,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.23,19.51
Starbucks,32439-126544,La Salle,Licensed,47 Benjamin Franklin Hipodromo Condesa,Mexico City,DIF,MX,6140,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.18,19.41
Starbucks,27498-247854,Corporativo Banamex,Licensed,"Act. Roberto Medellin 800 col Santa Fe, Del. Alvaro Obregon",Mexico City,DIF,MX,1210,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.26,19.37
